Park_Name,Width_ft,Class,Surface,Gen_Topog,Difficulty,Trail_Name,ParkID,TrailMarkersInstalled,Latitude,Longitude
Canarsie Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,B018,No,-73.89674573797991,40.62744053385792
Richmond Parkway,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Yellow Trail,R065,Yes,-74.11524379023125,40.59559126205811
Marine Park,4 feet to less than 6 feet,Class III : Developed/Improved,Grasses,Level, flat terrain  uneven treadway  slight elevation change,N/A,B057,No,-73.92307239491649,40.60259280506955
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.8523289483854,40.70331281952253
Van Cortlandt Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Croton Connector,X092,Yes,-73.88344436681896,40.906892978040624
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X092,Yes,-73.89302542417468,40.906679559488786
Reed's Basket Willow Swamp,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Orange Trail,R118,Yes,-74.10122331023949,40.60183639788308
Seton Falls Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,X046,No,-73.83655851643508,40.8861618598056
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Cross Country,X092,Yes,-73.88978136462714,40.90115660982168
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.8424636685748,40.70804532413717
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.88152473856915,40.883607205459356
Reed's Basket Willow Swamp,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,R118,Yes,-74.10592530771594,40.60128817343999
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,John Muir Trail,X092,Yes,-73.88406430784872,40.901813322547554
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Sloped, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.88196675338762,40.9049714754375
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat terrain  uneven treadway  slight elevation change,N/A,B073,No,-73.96775857633567,40.66518563841999
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Cross Country,X092,Yes,-73.8942215877871,40.89791958212281
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q020,No,-73.8884326435398,40.685344840738
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.8704789381494,40.875349951512455
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89860318134387,40.886858584217904
Soundview Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Bronx River Greenway,X118,No,-73.87166801563377,40.81623873032782
Spuyten Duyvil Shorefront Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X090,No,-73.92230729028553,40.88003070064534
Flushing Meadows Corona Park,6 feet to less than 8 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,Pat Dolan Trail,Q099,Yes,-73.83275291987437,40.719797089045585
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Cross Country/ John Muir Trail,X092,Yes,-73.89240672527676,40.901058776069505
Forest Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.85685581329953,40.6980555968495
Marine Park,Over 8 feet,Class V : Fully Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Salt Marsh Nature Trail,B057,Yes,-73.92879754663089,40.60362338270926
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.82099449298228,40.84921336013257
Inwood Hill Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,White Trail,M042,Yes,-73.92859253657926,40.87389200569873
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.79047289312699,40.879867771557755
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Kieran Nature Trail,X092,Yes,-73.8889329489067,40.894014483484405
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82334505820775,40.84723332010709
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89143873016693,40.90136589123907
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.81690839370827,40.84895747080055
Canarsie Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Blue Trail,B018,Yes,-73.89868866561146,40.62509342313152
Kissena Corridor Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q300,No,-73.82071854067397,40.74641006004672
Van Cortlandt Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Dirt,Sloped, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.89551733650373,40.90888393609229
Highland Park,4 feet to less than 6 feet,Class V : Fully Developed,Concrete,Level, flat and smooth,N/A,Q020,No,-73.88520037243973,40.69112840086808
Riverdale Park,4 feet to less than 6 feet,Class III : Developed/Improved,Boardwalk,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,X142,Yes,-73.91916248865951,40.88712673755921
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Tulip Tree Trail,Q001,Yes,-73.7545553926845,40.758942364672414
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,John Muir Trail,X092,Yes,-73.87640062354153,40.903254753467614
Marine Park,Over 8 feet,Class V : Fully Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Salt Marsh Nature Trail,B057,Yes,-73.92959807265446,40.604030863287456
Kissena Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Greenway,Q024,Yes,-73.81181739022439,40.74579358370153
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,M042,No,-73.9277305903934,40.87156998493885
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77329321303786,40.741958194904534
Bronx Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,X002,Yes,-73.87306174539279,40.87325570376606
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76513437254907,40.73689717019464
Inwood Hill Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,Orange Trail,M042,Yes,-73.92483163478059,40.87533382543759
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.7936820216981,40.868516359492745
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Siwanoy Trail,X039,Yes,-73.80892931246709,40.87224084318463
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Sloped, flat terrain  uneven treadway  slight elevation change,Croton Connector,X092,Yes,-73.88292371062605,40.906257967213364
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped, flat and smooth,N/A,X039,No,-73.79468931997197,40.86622861804541
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.89175683181017,40.90908565504015
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,White Trail,Q021,Yes,-73.7674889062497,40.72932065975748
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Grasses,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.80399934726925,40.8579575627531
Van Cortlandt Park,Over 8 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.88179950691072,40.90357890906583
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82170609604741,40.85026206848105
Kissena Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q024,Yes,-73.80943594053079,40.74538904173484
Van Cortlandt Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.87828873416218,40.90274736645019
Soundview Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Bronx River Greenway,X118,No,-73.87141950673868,40.81522390395511
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Old Croton Aqueduct Trail,X092,Yes,-73.88233076889749,40.90537511320238
Kissena Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q024,No,-73.81225639501125,40.745082765048906
High Rock Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,R088,Yes,-74.1235873717041,40.58361540494818
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.87127361029738,40.868575223554714
Seton Falls Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Orange Trail,X046,Yes,-73.84116396462402,40.88736871985092
Forest Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84149864290816,40.70391571524055
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.97076277241419,40.65856733089384
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89422420525838,40.88864004298863
High Rock Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat terrain  uneven treadway  slight elevation change,N/A,R088,No,-74.12316439919488,40.58299769223126
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.7960817046149,40.878737490366206
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q020,No,-73.8845739381046,40.690579807946804
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78524078756364,40.870324594239335
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped, flat and smooth,N/A,B073,No,-73.96512186361825,40.65925763112825
Marine Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B057,No,-73.93198127907557,40.60150914662257
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79150247213477,40.87170524450818
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Cross Country,X092,Yes,-73.89573333326594,40.89115839738122
Richmond Parkway,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, flat terrain  uneven treadway  slight elevation change,Paulo's Peak Trail,R065,Yes,-74.1300888014609,40.58399597832762
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.8184743988185,40.85182115768023
Cunningham Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76545604472301,40.7423176627265
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Wappinger Trail,X088,No,-73.85501713317663,40.81578964219426
Soundview Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Bronx River Greenway,X118,No,-73.86513209812597,40.810659078899235
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.88253403713775,40.89037316987534
Bronx Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,X002,Yes,-73.87174355496866,40.8743910242561
Forest Park,2 feet to less than 4 feet,Class I : Minimal/Undeveloped,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84239279615917,40.70770986721577
Kissena Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Greenway,Q024,Yes,-73.81118712380362,40.74572876378473
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.87103279123401,40.86992830045829
Kissena Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q024,No,-73.80475783618192,40.745683009419416
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78621981953262,40.87777132012196
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.7939332478148,40.868293811655754
Goodhue Park,Over 8 feet,Class V : Fully Developed,Paved,Wavy, flat terrain  uneven treadway  slight elevation change,Blue Trail,R169,Yes,-74.09804715816952,40.63715721510176
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.8039756650622,40.86129010446108
Willowbrook Parkway,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,R047,Yes,-74.13106305916334,40.566639293294244
Marine Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Sand,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,B057,Yes,-73.92541855057442,40.59658476596382
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76638872206094,40.743157264161056
Kissena Corridor Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q300,No,-73.8183022081776,40.74635547315684
Seton Falls Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Orange Trail,X046,Yes,-73.83939519988957,40.885883061709315
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89670767580667,40.8869113955367
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82179147243968,40.849045547107764
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q001,No,-73.75866907767005,40.758058644032445
Marine Park,Over 8 feet,Class IV : Highly Developed,Sand,Level, flat terrain  uneven treadway  slight elevation change,Red Trail,B057,Yes,-73.91846872566488,40.59021342173595
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89873472074409,40.887283629269675
McGuire Fields,Over 8 feet,Class V : Fully Developed,Grasses,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,B166D,No,-73.89820938313422,40.60979363462602
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.7711128913259,40.7406264989226
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped, strenuous climbs of moderate duration  short but steep climbs,Biking Trail,Q021,No,-73.76770849538701,40.73900511154754
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Wavy, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q015,Yes,-73.84158061836524,40.70802631991635
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.82351158963681,40.852132496783064
Flushing Meadows Corona Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,Pat Dolan Trail,Q099,Yes,-73.83148449648462,40.72071473360641
Raoul Wallenberg Forest,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, moderate elevation change  welll-graded trail  flat trail with rough treadway,Orange Trail,X259,Yes,-73.91776542252006,40.88668918600034
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Blue Trail,M042,Yes,-73.92391998508919,40.87330832919579
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X002,No,-73.87305298804404,40.86898386495717
Sherman Creek,2 feet to less than 4 feet,Class III : Developed/Improved,Boardwalk,Level, flat terrain  uneven treadway  slight elevation change,N/A,M300,No,-73.92183251054387,40.85761017425719
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78621981953262,40.87777132012196
Fresh Creek Nature Preserve,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,B384,No,-73.88227603713393,40.64418993573404
Van Cortlandt Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.88127785726637,40.88989902329999
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76858072966974,40.740524635554046
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Concrete,Level, flat and smooth,N/A,X039,No,-73.80436385896276,40.86548865260403
Prospect Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat terrain  uneven treadway  slight elevation change,N/A,B073,No,-73.96837919617312,40.66592655980848
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X092,No,-73.89083154081305,40.9047119464901
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.97153946250717,40.65890162908191
Cunningham Park,Less than 2 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.7659962860136,40.738822486854346
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,"Blue Trail, Yellow Trail",R088,Yes,-74.12297090635025,40.5854551904543
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76788360348064,40.74323537024677
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Sloped, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.84544117996799,40.7054383698716
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82334703369374,40.85347851627568
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Bike Path,X092,Yes,-73.88839763029769,40.89023698672696
Cunningham Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,White Trail,Q021,Yes,-73.77148987038127,40.72769075893791
Kissena Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Pink Loop/Blue Loop,Q024,Yes,-73.80642233969606,40.74246469404565
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.96757999947563,40.65909470743145
Willowbrook Parkway,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,R047,Yes,-74.1302173935885,40.57348691571148
Flushing Meadows Corona Park,6 feet to less than 8 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,Pat Dolan Trail,Q099,Yes,-73.83295469179215,40.71999290730699
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X039,Yes,-73.7960817046149,40.878737490366206
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.79441096310802,40.873009425931805
Cunningham Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q021,No,-73.76247204456739,40.735850649667974
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.89248992971359,40.91005873954853
Prospect Park,2 feet to less than 4 feet,Class III : Developed/Improved,Wood Chips,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,B073,No,-73.9702865982588,40.658064016342394
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.78502119476563,40.8709483400451
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Cass Gallagher Nature Trail,X092,Yes,-73.89125162103252,40.904279012294054
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.7966458783154,40.857326438753226
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.79099800588783,40.8704285218687
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.82601752319923,40.85142899109871
LaTourette Park & Golf Course,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,NYC Greenway,R013,No,-74.14633803873508,40.58571392560151
Deere Park,4 feet to less than 6 feet,Class III : Developed/Improved,Boardwalk,Level, flat terrain  uneven treadway  slight elevation change,Blue Trail,R115,Yes,-74.11249688863417,40.60529471011414
Highland Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q020,No,-73.88879087572563,40.68631195907369
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,R088,Yes,-74.12446361029426,40.58581167491391
Riverdale Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,Blue Trail,X142,Yes,-73.91735051468261,40.89297362284902
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.78710198018112,40.870346718343626
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.8217739431777,40.853830257042404
Belt Parkway/ Shore Parkway,6 feet to less than 8 feet,Class IV : Highly Developed,Sand,Sloped, flat terrain  uneven treadway  slight elevation change,Blue Trail,B166D,No,-73.89774726856821,40.62098124226269
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,X039,No,-73.8083433540196,40.87337236668159
Willowbrook Parkway,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,R047,Yes,-74.12792882311315,40.57877688421902
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,John Kieran Nature Trail,X092,Yes,-73.89198261561536,40.89028795902301
Van Cortlandt Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.89396995115186,40.88961058495085
Cunningham Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76701637277347,40.74185171978129
Marine Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B057,No,-73.93053928836544,40.60432757540669
Kissena Park,Less than 2 feet,Class II : Simple/Minor Developed,Grasses,Level, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q024,Yes,-73.81247084999944,40.745750134666906
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Bridle Trail,X039,Yes,-73.80193954876268,40.884783494149545
Van Cortlandt Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X092,No,-73.88199424209611,40.89729327437496
Prospect Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,B073,No,-73.96489749094361,40.65911438883353
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.81741992556282,40.85159584709016
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.79210827131428,40.87852994328185
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Blue Trail,M042,Yes,-73.92591536530857,40.86963472276222
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped, moderate elevation change  welll-graded trail  flat trail with rough treadway,N/A,M042,No,-73.9249276994975,40.87628484729009
Canarsie Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,B018,No,-73.89802470583639,40.62614478998597
Raoul Wallenberg Forest,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Orange Trail,X259,Yes,-73.91786576971732,40.887868272834325
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77163410744882,40.73978962681462
Marine Park,Over 8 feet,Class V : Fully Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,N/A,B057,No,-73.92522615669343,40.6031830645712
Pelham Bay Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,X039,No,-73.8215247425557,40.85389010125985
