Park_Name,Width_ft,Class,Surface,Gen_Topog,Trail_Name,Borough,TrailMarkersInstalled,Latitude,Longitude,Difficulty
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.86991783131613,40.65029127225523,easy
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87213087081284,40.64898057817213,easy
Spring Creek Park,6 feet to less than 8 feet,Class V : Fully Developed,Boardwalk,Level,,Brooklyn,No,-73.87212735121466,40.64898067563576,hard
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87290280995789,40.64897081273789,easy
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87212792972956,40.6489804977474,easy
Spring Creek Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Brooklyn,No,-73.87350019223646,40.64700050388633,hard
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87384712047555,40.64902541495678,easy
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87384351194443,40.64902176449798,easy
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87423408492639,40.64911236957323,easy
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87606051096718,40.65181413332155,easy
Spring Creek Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,,Brooklyn,No,-73.87599845131676,40.6504260426012,hard
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87687058084435,40.65254487481632,easy
Spring Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Brooklyn,No,-73.87605847987699,40.65181386547789,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.7442863312434,40.74726465707733,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Yellow Trail,Queens,Yes,-73.745605417191,40.76259324195836,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Queens,No,-73.75726331637274,40.75890944442712,medium
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,White Trail,Queens,Yes,-73.74381661747823,40.74213458284578,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74855374289571,40.74136355669798,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.74351651301814,40.75046585496622,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Queens,No,-73.75331915104398,40.76239184098485,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Red Trail,Queens,Yes,-73.74204479678701,40.74364610120471,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.74143985826035,40.74415103253646,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74181080952215,40.7411594312308,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74128056041282,40.74135436447372,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.74533311050531,40.75108401976577,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7486730398435,40.74176772318315,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.76067594034542,40.75726896333302,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.75020392497171,40.76341218660593,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74932520419871,40.7418871411279,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Orange Trail,Queens,Yes,-73.73608020113656,40.74474486626293,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Sloped,White Trail,Queens,Yes,-73.73952043442964,40.74069195231064,medium
Alley Pond Park,2 feet to less than 4 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.74877299952921,40.74295678642942,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Red/Blue Trail,Queens,Yes,-73.74122624224592,40.74391418133844,easy
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped,,Queens,No,-73.73618239408282,40.74310472535683,hard
Alley Pond Park,6 feet to less than 8 feet,Class III : Developed/Improved,Dirt,Sloped,White Trail,Queens,Yes,-73.74208533593267,40.75024861887952,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.76010445559407,40.76875609899541,easy
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.74015891608573,40.740382193277725,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Boardwalk,Level,Yellow Trail,Queens,Yes,-73.74337197407856,40.75664803864261,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74756789127785,40.74206624877786,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Wavy,Orange Trail,Queens,Yes,-73.73906023257783,40.74753727379943,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,White Trail,Queens,Yes,-73.73928426860031,40.741468532885655,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Sloped,,Queens,No,-73.7408623906717,40.749231347832,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,White Trail,Queens,Yes,-73.74104622329037,40.73990016525502,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Red Trail,Queens,Yes,-73.74105019783768,40.744959622485375,hard
Alley Pond Park,6 feet to less than 8 feet,Class III : Developed/Improved,Dirt,Sloped,White Trail,Queens,Yes,-73.74282842075296,40.75063025496428,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74753476299956,40.74287320662276,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,Orange Trail,Queens,Yes,-73.73652036597251,40.74470278550838,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,Yellow Trail,Queens,Yes,-73.74258149973835,40.7566706337147,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74914197267965,40.74107110095238,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Sloped,,Queens,No,-73.75270643532964,40.74210314158224,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7585858601069,40.75995872569958,easy
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Queens,No,-73.7358958152382,40.74473056492938,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,,Queens,No,-73.73937362931372,40.74773843605576,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74078216868868,40.73875297633127,medium
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.7409300923679,40.74001200240863,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,White Trail,Queens,Yes,-73.73672364799292,40.74300438807056,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Orange Trail,Queens,Yes,-73.73965855701964,40.74409880918122,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Orange/White Trail,Queens,Yes,-73.74369087265,40.74872161956529,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,Yellow Trail,Queens,Yes,-73.75480844995941,40.762007873917774,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74064734650068,40.74241455352505,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Orange Trail,Queens,Yes,-73.74106029380506,40.74907802181385,hard
Alley Pond Park,2 feet to less than 4 feet,Class IV : Highly Developed,Boardwalk,Level,,Queens,No,-73.75242187345599,40.76139703770552,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.75253835009397,40.74193660932946,easy
Alley Pond Park,2 feet to less than 4 feet,Class I : Minimal/Undeveloped,Dirt,Sloped,White Trail,Queens,Yes,-73.73955708444753,40.7484598670251,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74734713225402,40.74171150827584,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Grasses,Level,,Queens,No,-73.75238235330075,40.761421793283546,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,Blue Trail,Queens,Yes,-73.7397718283979,40.74740410615004,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Red Trail,Queens,Yes,-73.74363561443282,40.74692848371584,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Paved,Wavy,Yellow Trail,Queens,Yes,-73.74278445874059,40.75671725076386,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Queens,No,-73.7397718283979,40.74740410615004,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,White Trail,Queens,Yes,-73.74350877249812,40.74266778891057,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74937329111461,40.74073358072855,easy
Alley Pond Park,Less than 2 feet,Class I : Minimal/Undeveloped,Dirt,Wavy,,Queens,No,-73.74336822890936,40.73978043590517,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,White Trail,Queens,Yes,-73.74351022735974,40.74104371088943,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Sloped,Blue Trail,Queens,Yes,-73.73981878568324,40.7459249690634,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7473803264034,40.74106935748952,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Grasses,Level,Yellow Trail,Queens,Yes,-73.75238235330075,40.761421793283546,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Yellow Trail,Queens,Yes,-73.74817271354358,40.75830730915022,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Boardwalk,Level,,Queens,No,-73.7521309564301,40.761697829304026,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74279198320052,40.74104596594941,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.75066862925375,40.74247477419435,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74130080181486,40.74228728885022,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Sloped,Red/White Trail,Queens,Yes,-73.74350877249812,40.74266778891057,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Queens,No,-73.74391940851145,40.74989032606989,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.75066862925375,40.74247477419435,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,White Trail,Queens,Yes,-73.74392248351855,40.74159023344236,hard
Alley Pond Park,2 feet to less than 4 feet,Class IV : Highly Developed,Boardwalk,Level,Yellow Trail,Queens,Yes,-73.75199561224608,40.7609215296734,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Blue Trail,Queens,Yes,-73.73993676231672,40.74512655652676,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped,,Queens,No,-73.74325666118645,40.75086789126578,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,Red/White Trail,Queens,Yes,-73.74462705012438,40.74516840102749,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74181080952215,40.7411594312308,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,Orange/Blue Trail,Queens,Yes,-73.73941916163238,40.74571626923469,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Dirt,Level,,Queens,No,-73.75890899926043,40.75360685348326,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7518392527939,40.74146254591388,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74858289409578,40.74147027683574,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Orange Trail,Queens,Yes,-73.74106029380506,40.74907802181385,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy,Blue Trail,Queens,Yes,-73.7404470118478,40.74719273369384,hard
Alley Pond Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Dirt,Sloped,,Queens,No,-73.7421876297011,40.74930213732763,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Orange Trail,Queens,Yes,-73.73998436445068,40.747850033437935,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.74524979936292,40.74510307392404,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,White Trail,Queens,Yes,-73.74387789297744,40.74942268003883,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Queens,No,-73.74059856689969,40.74044216335784,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,,Queens,No,-73.7421876297011,40.74930213732763,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Queens,No,-73.74520456036504,40.74496000521805,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.73868403604357,40.74744362152507,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7514679299123,40.7404216444845,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.76129222121553,40.75899371035536,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Red/White Trail,Queens,Yes,-73.74441423915292,40.74376299750224,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Yellow Trail,Queens,Yes,-73.746986781178,40.75714886890624,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.73619088463604,40.74368894944955,hard
Alley Pond Park,4 feet to less than 6 feet,Class II : Simple/Minor Developed,Dirt,Sloped,,Queens,No,-73.7408623906717,40.749231347832,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Wavy,,Queens,No,-73.73587027617917,40.74260384187403,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Wood Chips,Level,,Queens,No,-73.74322258347719,40.74538339285115,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74257746531643,40.75665800676728,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Queens,No,-73.74458795567192,40.74517559496554,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Grasses,Level,Yellow Trail,Queens,Yes,-73.75218168804432,40.76159942286434,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74086679606367,40.74338932905765,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74224329876847,40.75617901720026,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Queens,No,-73.74685083381644,40.76572336000103,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Red/Blue Trail,Queens,Yes,-73.74100537974822,40.74379691476719,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,,Queens,No,-73.74024556998961,40.74883686961409,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.74534835595365,40.74689048871503,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Sloped,White Trail,Queens,Yes,-73.74103197459334,40.7398892235226,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Queens,No,-73.74421455123036,40.75073000842383,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Wavy,Red/White Trail,Queens,Yes,-73.74377696816478,40.74670558428044,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.73923599023621,40.74118722729737,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74146875745998,40.74269075266142,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7454998954909,40.74268244661746,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74042182341617,40.74209199753306,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped,Orange Trail,Queens,Yes,-73.73980268509979,40.7446028886522,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7478937851184,40.7413448961685,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Wavy,,Queens,No,-73.74556135980308,40.74267552962208,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74086679606367,40.74338932905765,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Sloped,,Queens,No,-73.7418756255546,40.74987980546101,medium
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,White Trail,Queens,Yes,-73.73726198889528,40.742708888269696,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Red/Blue Trail,Queens,Yes,-73.74093267188334,40.744926759708605,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,Orange/Blue Trail,Queens,Yes,-73.73938790325595,40.74567749546905,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.7411556212652,40.74842108255832,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Wavy,,Queens,No,-73.75480844995941,40.762007873917774,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74925284600373,40.74093334812495,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Grasses,Level,Yellow Trail,Queens,Yes,-73.75122123866147,40.76017512532698,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74003671945681,40.742064716931466,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7480196450607,40.74205815099934,easy
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Wavy,,Queens,No,-73.73753774309978,40.74451477197152,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Sloped,Red/Blue/Orange Trail,Queens,Yes,-73.73923779812631,40.743547680371606,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,,Queens,No,-73.73889728473266,40.747467533715856,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,,Queens,No,-73.74667957455341,40.76704088632174,medium
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Blue Trail,Queens,Yes,-73.74088331950368,40.74725046352914,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,White Trail,Queens,Yes,-73.74378093987669,40.7466993219624,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,White Trail,Queens,Yes,-73.7412270780679,40.73964412868988,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.73958141535961,40.74141329874474,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74118498999616,40.74314502636809,easy
Alley Pond Park,6 feet to less than 8 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.742710253366,40.7506502822605,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74775505411665,40.74129886806436,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.73990287680317,40.74074173332477,easy
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Sloped,Yellow Trail,Queens,Yes,-73.7487831402498,40.7587333974211,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Sloped,,Queens,No,-73.74395866109161,40.748132869166845,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.75122118328139,40.7405584747587,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.73818999321418,40.745561764632896,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.75683777738189,40.76335096341083,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Grasses,Level,Yellow Trail,Queens,Yes,-73.75221209667914,40.761172485350905,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.7441968885383,40.7423236186359,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.75057793716643,40.74247749547549,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Boardwalk,Level,Yellow Trail,Queens,Yes,-73.75465026892303,40.76229832826542,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Red/Blue Trail,Queens,Yes,-73.740472883393,40.743675220552426,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74809044395452,40.74198113571194,easy
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Red/White Trail,Queens,Yes,-73.74436943474797,40.74352742534585,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Blue Trail,Queens,Yes,-73.74105019783768,40.744959622485375,hard
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,No,-73.76075347627221,40.76960528376087,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74941473052598,40.74045935728428,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Red/Blue Trail,Queens,Yes,-73.74204479678701,40.74364610120471,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,Yellow Trail,Queens,Yes,-73.75455754328412,40.7622748265095,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Wavy,,Queens,No,-73.74441423915292,40.74376299750224,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Dirt,Level,,Queens,No,-73.7358958152382,40.74473056492938,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Sloped,,Queens,No,-73.74101789126996,40.74007940593018,hard
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Orange/Blue Trail,Queens,Yes,-73.73925675467957,40.74551481588312,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74877299952921,40.74295678642942,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Sloped,Red Trail,Queens,Yes,-73.74158279343013,40.74391029563409,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Yellow Trail,Queens,Yes,-73.7450423958538,40.756376558596685,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.75697087197274,40.759312604038286,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Sloped,Orange Trail,Queens,Yes,-73.74070733036467,40.746375769207,medium
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Wood Chips,Level,Orange Trail,Queens,Yes,-73.74070733036467,40.746375769207,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.73865527563322,40.74242433697052,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7479268826853,40.742491149479335,easy
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,,Queens,No,-73.73672364799292,40.74300438807056,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped,,Queens,No,-73.73606781878406,40.74306786968662,hard
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Sloped,,Queens,No,-73.7414541657438,40.7483241837145,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74844728601259,40.74294376100031,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,,Queens,No,-73.74377696816478,40.74670558428044,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.76141372214275,40.75793118947691,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74140243506048,40.74082406789852,easy
Alley Pond Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.74355357308096,40.750465054082206,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Sloped,,Queens,No,-73.73744546391207,40.74395465107603,medium
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74052178046317,40.739536747895976,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74107273706878,40.74262412482081,easy
Alley Pond Park,6 feet to less than 8 feet,Class IV : Highly Developed,Wood Chips,Level,Yellow Trail,Queens,Yes,-73.7542791618012,40.76127016580151,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74761778534808,40.74210488827778,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74119580439597,40.74195331910983,easy
